common_voice_pt_21895996|Menina e menino beijando nas sombras
common_voice_pt_21895997|Quem é seu amigo? perguntou o chefe.
common_voice_pt_21895998|As tangências são indispensáveis para a resolução das curvas técnicas.
common_voice_pt_21895999|A água estava cristalina.
common_voice_pt_21896000|Esse acrobata de circo deve ter um sistema vestibular bem treinado, pensou o espectador.
common_voice_pt_21896001|Eu fiz
common_voice_pt_21896002|A maioria dos estágios nos anos anteriores
common_voice_pt_21896003|São Paulo capital.
common_voice_pt_21896004|Pode reduzir a produção de células cancerígenas
common_voice_pt_21896005|Está no nível.
common_voice_pt_21896006|Ela está voltando aqui?
common_voice_pt_21896007|Faça você ser um herói seguro como você nasceu!
common_voice_pt_21896013|O amor não vê defeitos.
common_voice_pt_21896014|Dois homens dançam juntos enquanto uma multidão os anima
common_voice_pt_21896015|Toda mulher valente faz a preciosa filha.
common_voice_pt_21896016|Meninos que apreciam um spray de água.
common_voice_pt_21896017|Na indicação do testador, a tentativa será concluída.
common_voice_pt_21896023|Eu não estou fazendo isso por você!
common_voice_pt_21896024|Eu morreria por qualquer um de vocês.
common_voice_pt_21896025|Há uma forte chance de que isso aconteça mais uma vez.
common_voice_pt_21896026|Uma esquina movimentada com muitas pessoas e um homem raspando a cabeça
common_voice_pt_21896027|Ele está estudando a língua Japonesa.
common_voice_pt_21896028|O menino não queria falar sobre as pirâmides.
common_voice_pt_21896029|Eu poderia continuar por dias sobre os deliciosos vinhos produzidos nesta parte do mundo.
common_voice_pt_21896030|Talvez seja por isso que eles sempre ficam perto de mim.
common_voice_pt_21896031|Você pode vir me pegar no escritório?
common_voice_pt_21896032|O tronco de uma estátua.
common_voice_pt_21896035|Onde vamos colocá-lo?
common_voice_pt_21896038|Não pode matar essas pessoas
common_voice_pt_21896040|Uma mulher e um cão sentam-se no tronco de uma árvore.
common_voice_pt_21896041|Nós vivemos e veremos as coisas.
common_voice_pt_21896042|A espada permaneceu onde estava.
common_voice_pt_21896043|Uma pessoa sobe uma pedra grande debaixo de uma árvore.
common_voice_pt_21896044|No tempo do vintage, todas as cestas são boas.
common_voice_pt_21896045|Eu não tenho ressentimentos.
common_voice_pt_21896047|Eles fariam isso hoje.
common_voice_pt_21896053|Pegue o controle remoto.
common_voice_pt_21896054|Ele é nomeado pela maioria e serve como instrumento passivo.
common_voice_pt_21896055|Você conseguiu ele?
common_voice_pt_21896056|Pânico
common_voice_pt_21896057|Pesquise imagens de gatos.
common_voice_pt_21896064|Um homem idoso que monta um skate através do parque.
common_voice_pt_21896065|Queremos alguma ação nessas fotos.
common_voice_pt_21896066|Você deve entender que o amor nunca impede um homem de perseguir seu destino.
common_voice_pt_21896067|Eu acho que você deve pensar que eu sou meio maluca.
common_voice_pt_21896069|Uma das árvores mais antigas de Lincoln.
common_voice_pt_21896082|Beije suavemente a magia mágica
common_voice_pt_21896083|Foi o que eu disse.
common_voice_pt_21896084|um homem pulando de um prédio para outro próximo
common_voice_pt_21896085|Você deveria ter aprendido que miniaturas com mulheres usando decotes são apenas iscas.
common_voice_pt_21896086|Ele pegou uma das pedras.
common_voice_pt_21896087|Para a Páscoa, carne de cordeiro e para o Natal, do galinheiro.
common_voice_pt_21896088|Eu vou convindar a Maria Eduarda para ir comigo.
common_voice_pt_21896089|O melhor cozinheiro é o bom óleo.
common_voice_pt_21896090|É um segredo?
common_voice_pt_21896091|Todo o desporto do país e do mundo está aqui.
common_voice_pt_21896102|Seu chefe acha que ele não trabalha o suficiente.
common_voice_pt_21896103|O que é tão ilógico sobre isso?
common_voice_pt_21896104|Eu tenho sido solitário e faminto por algo praticamente toda a minha vida.
common_voice_pt_21896106|Inútil como uma porta de tela em um submarino.
common_voice_pt_21896107|Estar constantemente brigando.
common_voice_pt_21896412|O que ele fez para o seu país?
common_voice_pt_21896413|Assexuado significa que você não encontra ninguém sexualmente atraente.
common_voice_pt_21896414|A maior produção do ano em arroz.
common_voice_pt_21896415|lugar lindo à noite
common_voice_pt_21896416|Um homem fazendo algum tipo de truque.
common_voice_pt_21896417|Gestão de fundos e outras tecnologias
common_voice_pt_21896418|Com quantos paus se faz uma canoa?
common_voice_pt_21896419|Ele deve saber lidar com as cobras do deserto.
common_voice_pt_21896420|Nós dois podemos ouvir.
common_voice_pt_21896421|A perda do cruzador foi um golpe para a frota.
common_voice_pt_21896422|Você fez um ótimo trabalho!
common_voice_pt_21896423|Várias pessoas estão pedindo comida em uma janela.
common_voice_pt_21896424|Vovô é sempre tão calmo e colecionado.
common_voice_pt_21896425|A sexualidade é um mistério.
common_voice_pt_21896426|Por que não procuramos em seus quartos?
common_voice_pt_21896427|Senhores da Imprensa!
common_voice_pt_21896428|Um veleiro na água ao nascer do sol.
common_voice_pt_21896429|Meu freezer contém o suficiente para um banquete.
common_voice_pt_21896430|As mulheres se alinham no estado em vestidos festivos na frente de uma platéia.
common_voice_pt_21896431|Esta droga estava pronta para andar.
common_voice_pt_21896432|Uma criança pequena desfruta de um parque aquático com a mãe.
common_voice_pt_21896433|Sim ou não!
common_voice_pt_21896434|Como eu digo olá em coreano?
common_voice_pt_21896435|Por favor, lembre-se da diferença entre a plataforma e o trem.
common_voice_pt_21896436|Você escreveu ou não fez?
common_voice_pt_21896437|Bem, tenho uma última jogada para tentar, e esta é um clássico.
common_voice_pt_21896438|Eu segurei o movimento do Sr. Potter.
common_voice_pt_21896439|um homem tocando um violino elétrico.
common_voice_pt_21896440|Eu não suporto a visão de sangue.
common_voice_pt_21896441|Quem são essas pessoas?
common_voice_pt_21896442|Velhos amigos e vinho velho são os melhores.
common_voice_pt_21896443|Eles gostaram do silêncio.
common_voice_pt_21896444|Uma corrente de amor correu de seu coração e o menino começou a rezar.
common_voice_pt_21896445|O meu está na porta.
common_voice_pt_21896446|Eu não podia confiar nesta pesquisa como está sendo desatualizado.
common_voice_pt_21896447|Salve ele dessa vez.
common_voice_pt_21896448|Completar objetivos desbloqueará novas skins e habilidades.
common_voice_pt_21896449|Peixe e batatas fritas são muito ricos em colesterol.
common_voice_pt_21896450|Por que você acha que eu te trouxe aqui?
common_voice_pt_21896451|Chanceler imperial
common_voice_pt_21896452|O que ele queria?
common_voice_pt_21896453|O cabelo dela era preto.
common_voice_pt_21896454|Você verificou seu laser?
common_voice_pt_21896455|Fomos bombardeados por propagandas
common_voice_pt_21896456|É o passaporte da sua esposa?
common_voice_pt_21896457|Eu quero agradar a todos.
common_voice_pt_21896458|Ouvi dizer que ele começou a trabalhar desta vez.
common_voice_pt_21896459|Envie este arquivo para o Google Drive.
common_voice_pt_21896460|Deu um grito peculiarmente agudo.
common_voice_pt_21896461|Não é uma meta tão difícil assim.
common_voice_pt_21896462|Um jogador de futebol em verde aborda um jogador de futebol em branco
common_voice_pt_21896463|Sou tudo sobre essas conexões cósmicas invisíveis que transcendem o tempo e a distância.
common_voice_pt_21896464|O jogador de futebol em vermelho está tentando bloquear o jogador em branco.
common_voice_pt_21896465|Novamente.
common_voice_pt_21896466|A mesma mão que brandira a espada agora continha um chicote.
common_voice_pt_21896467|Um homem com uma muleta está dormindo em um banco.
common_voice_pt_21896468|Um menino olha por cima de um balcão de metal branco.
common_voice_pt_21896469|Eu sei que você vai pagar quando puder.
common_voice_pt_21896470|Hey
common_voice_pt_21896471|Governo da cidade de Taipei
common_voice_pt_21896472|O menino estava lá quando o sol nasceu.
common_voice_pt_21896473|Na casa dos jogadores todos dançando a contraparte.
common_voice_pt_21896474|Estudar estas frases-chave irá ajudá-lo durante a viagem.
common_voice_pt_21896475|Segurança, leve esse cara embora!
common_voice_pt_21896476|Eles simplesmente não deixam ninguém falar sobre política com eles.
common_voice_pt_21896477|O menino estava tentando entender a verdade do que o velho dissera.
common_voice_pt_21896478|Nós recebemos a conta, por favor?
common_voice_pt_21896479|Uma banda se apresenta em um palco.
common_voice_pt_21896480|Ela aparentemente não escutou.
common_voice_pt_21896481|Ouvintes nunca ouvem falar de si mesmos
common_voice_pt_21896482|Um pequeno corpo muitas vezes abriga uma grande alma.
common_voice_pt_21896483|Uma menina de azul está sorrindo enquanto jogando em um balanço de corda.
common_voice_pt_21896484|Em nome de todos os meus colegas, gostaria de expressar minha mais alta gratidão!
common_voice_pt_21896485|Senhora em um polo azul segurando um bebê e uma pequena caixa.
common_voice_pt_21896486|Você teve algum problema em encontrar a casa?
common_voice_pt_21896487|Continuamos a andar de carro
common_voice_pt_21896488|Fechar portão.
common_voice_pt_21896489|Você não pode parar por uma coisa agora!
common_voice_pt_21896490|Nos primeiros séculos da existência da cidade, foi uma ponte de madeira.
common_voice_pt_21896491|Eu ouvi muito coração
common_voice_pt_21896492|Aquele que você está bloqueando.
common_voice_pt_21896493|Há mais gênio em suas concepções, mais ousadas em suas habilidades.
common_voice_pt_21896494|O amor procurado é bom, mas é melhor.
common_voice_pt_21896495|Desejo que você tenha um bom dia.
common_voice_pt_21896496|Eu caí em um ciclo triste
common_voice_pt_21896497|O lápis foi cortado para ser afiado em ambas as extremidades.
common_voice_pt_21896498|Que, de maneira espiritual e científica, eu também sabia sobre essas questões.
common_voice_pt_21896499|Mas ele está no caminho certo.
common_voice_pt_21896500|Então ele vai andar de bicicleta ao lado dele!
common_voice_pt_21896501|Turistas curtindo a mãe natureza.
common_voice_pt_21896502|Me de licença!
common_voice_pt_21896503|Vovô se foi
common_voice_pt_21896504|O pau-brasil quase foi extinto
common_voice_pt_21896505|Ela riu.
common_voice_pt_21896506|O tratamento é assim
common_voice_pt_21907104|Antes de abrir a boca, seus dentes já foram vistos.
common_voice_pt_21907106|Este cavalheiro está falando ao telefone
common_voice_pt_21907114|Sopra uma moeda de noventa dias
common_voice_pt_21907115|Está chegando.
common_voice_pt_21907116|O mesmo professor pode coordenar e representar mais de uma equipe.
common_voice_pt_21907117|Eu te dei cinquenta no outro dia.
common_voice_pt_21907118|Um músico no palco chega a um fã na platéia.
common_voice_pt_21907124|Eu tranquei os olhos com um peixe no tanque.
common_voice_pt_21907125|Esta vida pode ser completada?
common_voice_pt_21907126|Sejam bem-vindos!
common_voice_pt_21907127|Eu ainda não consigo entender isso.
common_voice_pt_21907128|Quando vimos que era apropriado nomear nossa iniciativa, consideramos várias possibilidades.
common_voice_pt_21907134|É um bom rosto.
common_voice_pt_21907135|O sol estava muito quente neste verão.
common_voice_pt_21907136|Então a coisa veio em cima dele em um flash.
common_voice_pt_21907137|Várias pessoas estão trabalhando em computadores em um escritório com grandes janelas.
common_voice_pt_21907138|Esse foi o trabalho útil de outra pessoa.
common_voice_pt_21907144|O humor cômico.
common_voice_pt_21907145|Espere até chegarmos em casa.
common_voice_pt_21907146|O homem trabalha a grade no suporte do alimento do carnaval.
common_voice_pt_21907147|um cachorro persegue outro cachorro.
common_voice_pt_21907148|Um homem verifica o pneu traseiro de uma bicicleta que é embalada com engrenagem.
common_voice_pt_21907154|Eles foram fechados exatamente dentro do círculo onde eles geralmente se movem.
common_voice_pt_21907155|O menino pegou sua bolsa e colocou com as outras coisas.
common_voice_pt_21907156|O texto não discute o significado e o efeito dos pesos.
common_voice_pt_21907157|A sociedade é uma ferramenta de fraude
common_voice_pt_21907158|O prazo terminou no final de junho daquele ano.
common_voice_pt_21907159|Ele é seu amigo?
common_voice_pt_21907160|O engate entre o cavalo e o carro quebrou.
common_voice_pt_21907161|Um ou mais e cinco ou menos
common_voice_pt_21907162|Um cavaleiro de rodeio em um cavalo bucking com um palhaço no fundo.
common_voice_pt_21907163|Corpo de bombeiros realizando um resgate.
common_voice_pt_21907169|Eu sinto muito por isso.
common_voice_pt_21907170|Duas mulheres de saias estão de pé ao lado de uma estrutura de pedra.
common_voice_pt_21907171|Qual seria o primeiro pagamento dela nessa política?
common_voice_pt_21907172|Com a ajuda do ralador de cebola, esprema o chocolate uniformemente.
common_voice_pt_21907173|Você não sabe que existem nove empregos esperando por esse cara?
common_voice_pt_21907185|Eles cruzaram o deserto por mais dois dias em silêncio.
common_voice_pt_21907186|Por que você não se opôs quando pôde?
common_voice_pt_21907187|A paz do dia
common_voice_pt_21907188|Agora nos dê sessenta dias sobre isso.
common_voice_pt_21907198|Sylvester precisava meditar para clarear sua mente.
common_voice_pt_21907199|Acabei de me livrar de uma multidão.
common_voice_pt_21907201|Você tem isso?
common_voice_pt_21907202|A foto está no jornal!
common_voice_pt_21907203|Ele estava evidenciando a idéia dele.
common_voice_pt_21907204|Ele ouviu o vento e sentiu as pedras sob seus pés.
common_voice_pt_21907205|Garotos e garotas em um lugar apertado com bebidas na mão.
common_voice_pt_21907206|É a única resposta.
common_voice_pt_21907207|Dois homens estão jogando basquete
common_voice_pt_21907208|O vértice estava fora de alinhamento.
common_voice_pt_21907214|Três meninas correm em um campo lá fora.
common_voice_pt_21907215|Significa apenas que o coração faz o que pode, disse o alquimista.
common_voice_pt_21907216|Um grande cão marrom está jogando na sujeira e na grama.
common_voice_pt_21907217|Quando a bandeira se abriu, todos gritaram como feras.
common_voice_pt_21907218|Cuide de pessoas relativamente acessíveis
common_voice_pt_21907224|Vamos à praia no domingo
common_voice_pt_21907225|Não faça um projeto do governo fora disso!
common_voice_pt_21907226|Várias mulheres andando pela rua.
common_voice_pt_21907227|Eu escapei
common_voice_pt_21907228|Filmes em que Keanu Reeves estava.
common_voice_pt_21907234|Uma mulher trabalha em um jardim de flores
common_voice_pt_21907235|Quatro mulheres em vestidos amarelos estão realizando um balé.
common_voice_pt_21907236|Ainda faltam duas horas
common_voice_pt_21907238|Toque música número dez.
common_voice_pt_21907239|Ela não conseguia encontrar um cesto de lixo.
common_voice_pt_21907249|Kelly estava interessada em esclarecer a morte de seu irmão.
common_voice_pt_21907250|Vinícius e Benjamim são Brasileiros.
common_voice_pt_21907251|Outra pessoa estava lá para ajudá-lo em seu destino.
common_voice_pt_21907252|Porque a prudência sempre foi seu forte.
common_voice_pt_21907253|Eu te imploro.
common_voice_pt_21907259|Este é o meu ponto mais insatisfeito.
common_voice_pt_21907260|Eu quero olhar para a minha flor.
common_voice_pt_21907261|Ryan sabe nadar.
common_voice_pt_21907262|Vivendo em Taipei
common_voice_pt_21907263|Eu não acredito em vodu.
common_voice_pt_21907279|Dois homens estão olhando o oceano em um recurso tropical.
common_voice_pt_21907280|Um grupo de pessoas sentam-se ao ar livre juntos à noite.
common_voice_pt_21907281|Você sacrificaria a vida de um humano se isso salvasse muitas outras vidas?
common_voice_pt_21907282|Qual é a previsão do tempo para amanhã?
common_voice_pt_21907283|Você pode jogar no Youtube?
common_voice_pt_21907294|Sigmund descreveu a ocorrência com todos os seus detalhes obscenos.
common_voice_pt_21907295|Quando há uma perda de pressão da cabine, as máscaras de oxigênio caem automaticamente.
common_voice_pt_21907296|O que você comeu no jantar?
common_voice_pt_21907297|O que você fez com eles?
common_voice_pt_21907298|Ele só perdeu três botões de seu colete.
common_voice_pt_21907309|Qual foi a razão para o aumento?
common_voice_pt_21907310|Você sabe porque?
common_voice_pt_21907311|Suponho que a hora fosse quatro ou cinco horas.
common_voice_pt_21907312|Retire a sonda até saber exatamente onde o erro está localizado.
common_voice_pt_21907313|Você disse que queria fogos de artifício.
common_voice_pt_21907324|A tristeza em casa é um desejo mórbido de voltar para casa.
common_voice_pt_21907325|Para que time você torce?
common_voice_pt_21907326|Ela sempre foi muito gentil e amigável com todos os estranhos.
common_voice_pt_21907327|Um homem em uma praça olha para uma mulher com uma calça transparente.
common_voice_pt_21907328|Uma pessoa está sentada em uma borda de um rio em uma cidade.
common_voice_pt_21907349|Eu já tenho contramedidas
common_voice_pt_21907350|Uma jovem mulher está chutando uma bola de futebol em um campo.
common_voice_pt_21907351|Deixe-me dizer o que vai acontecer.
common_voice_pt_21907352|Este é o segredo do nosso sucesso
common_voice_pt_21907353|Acho que vou para casa e ver o que a família está fazendo.
common_voice_pt_21918695|Pare até que o extra saia.
common_voice_pt_21918711|Um jovem rapaz segurando um guarda-chuva azul.
common_voice_pt_21918712|Não era uma relação saudável
common_voice_pt_21918713|Ninguém viajando de ônibus ficou ferido.
common_voice_pt_21918714|Foi um elemento de sua sexualidade.
common_voice_pt_21918715|Está muito quente.
common_voice_pt_21918731|Um homem e uma mulher estão correndo em uma maratona.
common_voice_pt_21918732|Um grupo de médicos examinou os prontuários médicos do paciente.
common_voice_pt_21918733|Estes são os princípios gerais pelos quais nos regemos.
common_voice_pt_21918734|Eu estava terrivelmente preocupado.
common_voice_pt_21918735|Fiquei profundamente impressionado com esta pintura.
common_voice_pt_21918741|Eles só relaxaram por um momento.
common_voice_pt_21918742|Estamos planejando visitar o Grand Canyon.
common_voice_pt_21918743|Um homem de camisa rosa cruza as pernas.
common_voice_pt_21918745|Afirmado pelos meios de comunicação nacionais e estrangeiros
common_voice_pt_21918746|Muito obrigado a todos.
common_voice_pt_21918771|Várias pessoas estão colhendo culturas em um mercado urbano.
common_voice_pt_21918772|Um menino negro fica em um sinal de trânsito.
common_voice_pt_21918773|Desculpas por não ligar de volta.
common_voice_pt_21918774|Eu espero que dê certo.
common_voice_pt_21918775|Eu não consigo parar de me preocupar.
common_voice_pt_21918790|De repente, o menino ficou feliz por estar lá no armazém.
common_voice_pt_21918791|Era uma tenda como muitos no oásis.
common_voice_pt_21918792|Não é nada para mim.
common_voice_pt_21918793|Os garotos estão procurando por maçãs que não existem.
common_voice_pt_21918794|Um homem e uma criança estão olhando um peixe verde em uma lagoa pequena.
common_voice_pt_21918805|Emboscado por muitos dias
common_voice_pt_21918806|E o último?
common_voice_pt_21918807|Nós vamos ter que satisfazê-los.
common_voice_pt_21918808|Cantava como um anjo e dançava como um demônio
common_voice_pt_21918809|Os três ficaram em silêncio.
common_voice_pt_21918815|Os estudantes assistem a uma aula de matemática na universidade.
common_voice_pt_21918816|Um adolescente do sexo masculino monta seu skate em uma grande rocha.
common_voice_pt_21918817|Ele tem o suficiente para quem está contente.
common_voice_pt_21918818|Após esse período, você tem mais vinte dias corridos para concluir o procedimento correspondente.
common_voice_pt_21918819|Um dançarino está realizando um movimento de dança.
common_voice_pt_21918825|Em certos lugares, não.
common_voice_pt_21918826|Estava florescendo lindamente.
common_voice_pt_21918827|Um grupo de golfinhos veio e nos protegeu dos tubarões.
common_voice_pt_21918828|Alguém lavando pratos com luvas de látex em uma pia de metal.
common_voice_pt_21918829|Uma pessoa mais velha com uma roupa de bronzeado está cozinhando.
common_voice_pt_21918835|Corra para comprar frutas
common_voice_pt_21918836|Qual deles é você?
common_voice_pt_21918838|Dispense com um colete em um dia como este.
common_voice_pt_21918839|Meus filhos adoram suco de maracujá.
common_voice_pt_21918845|Sistema maduro comprovado
common_voice_pt_21918846|Quanto maior, mais animal.
common_voice_pt_21918847|Descobriu que as mulheres ainda são afetadas por idéias tradicionais
common_voice_pt_21918848|Uma multidão de pessoas andando na calçada em uma cidade.
common_voice_pt_21918849|As pequenas histórias que eles contam são falsas.
common_voice_pt_21918863|Um cachorro preto recupera um pássaro.
common_voice_pt_21918865|Não faça isso por mim!
common_voice_pt_21918867|Uma rua cheia de lojas.
common_voice_pt_21918868|Sim.
common_voice_pt_21918869|Só pode ser escrito neste caderno
common_voice_pt_21918896|Você pode, por favor, verificar seu inventário?
common_voice_pt_21918898|Vire a direita.
common_voice_pt_21918899|Eu não posso deixar você ter meu avião.
common_voice_pt_21918900|Estados Unidos da Ámerica.
common_voice_pt_21918901|Dois cães estão correndo pela neve com a bola na boca.
common_voice_pt_21918935|Ele muitas vezes se levanta às três da manhã
common_voice_pt_21918936|É sábio compreender o todo.
common_voice_pt_21918937|Um jogador de esportes em um uniforme verde.
common_voice_pt_21918938|Eu preciso de um tempo para pensar.
common_voice_pt_21918939|um homem está debaixo d'água sentado no fundo da piscina
common_voice_pt_21918950|Mas eu não tinha ideia do que estava acontecendo.
common_voice_pt_21918952|Venda de eletrodomésticos de alta qualidade
common_voice_pt_21918953|Ele ficou indeciso por um momento e depois saiu do fosso.
common_voice_pt_21918955|Eu estava dividido entre medo e curiosidade.
common_voice_pt_21918956|Várias pessoas que trabalham em uma estrutura de madeira.
common_voice_pt_21918998|O doutor Kim vestiu a ferida com uma bandagem enquanto olhava desapontado para mim.
common_voice_pt_21918999|Talvez a brisa não sopre mais
common_voice_pt_21919002|Maravilhosa é a força da alegria.
common_voice_pt_21919003|Preocupante, o sinal de rádio ficou mais fraco.
common_voice_pt_21919004|Ligue para a esposa de Michael.
common_voice_pt_21919023|Quem é esse?
common_voice_pt_21919024|Uma menina olhando algumas fotos na parede.
common_voice_pt_21919025|Os dois foram levados para um acampamento militar próximo.
common_voice_pt_21919026|E eu sou o maior do lote.
common_voice_pt_21919027|Visto da estrada costeira do norte
common_voice_pt_21919043|Um menino pulando em uma fonte.
common_voice_pt_21919044|A família vive com medo
common_voice_pt_21919045|Um cão preto menor que luta com um cão marrom maior em uma floresta.
common_voice_pt_21919046|Isso é outra questão.
common_voice_pt_21919047|Viva com a tia que abriu a loja
common_voice_pt_21919063|Apenas pise nele.
common_voice_pt_21919064|Apesar de enfrentar o futuro que não pode ser dominado
common_voice_pt_21919065|Natal com sol, Páscoa com fogo.
common_voice_pt_21919066|Eu estarei lá puxando por você.
common_voice_pt_21919067|Pronto para atacar
common_voice_pt_21919078|Outras modificações profundas no motor afetam a geração de alternativas e serão descritas posteriormente.
common_voice_pt_21919079|Dois homens dormem em uma cama em uma loja enquanto as crianças olham.
common_voice_pt_21919080|A senhora deputada à direita, por favor, esclarecerá as preocupações do seu círculo eleitoral?
common_voice_pt_21919081|Muitos internautas não podem entrar
common_voice_pt_21919082|Um casal abraça enquanto sozinho em uma plataforma perto de trilhos de trem.
common_voice_pt_21919097|Uma pessoa está andando na distância de uma ponte amarela.
common_voice_pt_21919098|Vamos indicar alguns filmes para você.
common_voice_pt_21919099|Um menino que veste uma camisa vermelha corre ao longo de uma praia.
common_voice_pt_21919101|Precisamos resolver esse problema rapidamente.
common_voice_pt_21919123|Mas o inglês parecia não dar importância a isso.
common_voice_pt_21919125|A necessidade é uma enfermeira difícil, mas ela cria filhos fortes.
common_voice_pt_21919126|Um belo pescoço que você tem aí.
common_voice_pt_21919127|de volta para a escavação.
common_voice_pt_21919138|Coloque de volta exatamente onde você achou neste instante.
common_voice_pt_21919139|Pode escrever e sorrir
common_voice_pt_21919142|Como se eu tivesse o dinheiro de volta em um cofre.
common_voice_pt_21919143|É sempre bom se você pode aprender algo novo, não é?
common_voice_pt_21919158|um cara muito bonito com uma linda garota
common_voice_pt_21919159|O jardim é mais antigo que a casa.
common_voice_pt_21919160|Dois policiais armados estão patrulhando as ruas.
common_voice_pt_21919161|O otimismo é a chave para uma vida feliz.
common_voice_pt_21919162|Pontos de vista e instalações de segurança serão a única grande infraestrutura permitida.
common_voice_pt_21919173|É um urso de ouro ou um urso marinho?
common_voice_pt_21919174|Um sono curto, tomado no meio do dia.
common_voice_pt_21919175|Sinto muito por ele.
common_voice_pt_21919176|O casco do navio entrou em colapso.
common_voice_pt_21919177|Um gorila havia entrado na armadilha e agora era transportado para o zoológico.
common_voice_pt_21919188|Feche a escotilha antes que as ondas a empurrem.
common_voice_pt_21919189|Seus negócios não foram bem nos últimos anos de sua vida.
common_voice_pt_21919190|Você nunca nasceu.
common_voice_pt_21919191|Eu vi Louis outro dia, ele estava super preocupado com você.
common_voice_pt_21919192|Ela deu a cada um deles metade para fazê-los trabalhar juntos.
common_voice_pt_21919198|Onde Maria foi?
common_voice_pt_21919199|Espigas de milho podem ser usadas para acender um fogo.
common_voice_pt_21919201|Povos que sentam-se nas bordas que cercam etapas e uma parede telhada.
common_voice_pt_21919202|O menino foi procurar o inglês.
common_voice_pt_21919203|É verdade que tudo tem seu destino, mas um dia esse destino será realizado.
common_voice_pt_21919213|Segurando o saco de papel com dinheiro
common_voice_pt_21919214|Quatro pessoas estão subindo algumas escadas ao ar livre.
common_voice_pt_21919215|O modelo operacional é muito distinto
common_voice_pt_21919216|Você viveu sua vida de uma maneira amorosa e morreu com dignidade.
common_voice_pt_21919218|Abra um nova aba para este processo.
common_voice_pt_21919223|Eu não tenho relógio.
common_voice_pt_21919224|Você não pode acreditar que não é manteiga?
common_voice_pt_21919225|Isso me deu arrepios.
common_voice_pt_21919226|Eu sabia que você acordaria mais cedo ou mais tarde!
common_voice_pt_21919227|Um homem com uma mala detém papel como ele se senta por uma marina.
common_voice_pt_22044404|Encontre o calendário para um beijo antes de morrer.
common_voice_pt_22044406|A felicidade pode ser suficiente para muitos, o suficiente para qualquer um.
common_voice_pt_22044407|Um toque de cólica.
common_voice_pt_22044408|E você me contou sobre presságios.
common_voice_pt_22044409|No passado, tive problemas para priorizar as coisas nessa lista.
common_voice_pt_22044462|Um homem gordo em uma camisa roxa comendo uma batata frita.
common_voice_pt_22044463|Comunique-se com os outros
common_voice_pt_22044464|Três amigos estão relaxando em volta da mesa.
common_voice_pt_22044465|As pessoas estão puxando um grande trator verde.
common_voice_pt_22044466|O grande problema é que Londres é muito cara.
common_voice_pt_22044507|Dois meninos estão segurando pipas vermelhas com água no fundo.
common_voice_pt_22044509|Fomos ao debate.
common_voice_pt_22044511|Mundo perfeito.
common_voice_pt_22044516|Não me atrevo a atravessar
common_voice_pt_22044520|Olhando para o sol, calculou que chegaria a Tarifa antes do meio-dia.
common_voice_pt_22044552|Foi um grande erro.
common_voice_pt_22044553|Pessoa chinesa andando e carregando uma cesta de flores.
common_voice_pt_22044554|Hélio faz sua voz estridente.
common_voice_pt_22044555|É fundamental manter a tração no asfalto.
common_voice_pt_22044556|Alguns cientistas acreditam que a origem desse sinal oscilante seja uma estrela de nêutrons.
common_voice_pt_22044571|Um menino balança no playground.
common_voice_pt_22044572|Mulher com cabelo loiro cantando em um microfone.
common_voice_pt_22044574|Você tem o número de telefone de Nina?
common_voice_pt_22044576|Crianças correndo pela grama.
common_voice_pt_22044578|Peru e Venezuela venceram suas partidas.
common_voice_pt_22044612|Você não precisa sentir o cheiro do mundo!
common_voice_pt_22044613|Por que você diz isso?
common_voice_pt_22044615|Dois bombeiros ao lado de seu motor de fogo.
common_voice_pt_22044618|Eu ainda acho o artigo desnecessariamente obscuro.
common_voice_pt_22044662|Agência pública hospitalar
common_voice_pt_22044664|Nós não poderíamos fazer isso em uma semana!
common_voice_pt_22044668|Em sua visita ao Irã, o diplomata criticou a censura estrita.
common_voice_pt_22044672|Exija o benefício ou serviço que a Fundação pode oferecer.
common_voice_pt_22044675|Ele é meu pai
common_voice_pt_22044712|Para encher seus próprios bolsos.
common_voice_pt_22044713|É para a Annabelle.
common_voice_pt_22044714|Nadia teve reclamações suficientes de todas as queixas de Sofia.
common_voice_pt_22044715|Uma garota descendo um poste
common_voice_pt_22044716|Eu realmente sinto que esse comportamento é estúpido.
common_voice_pt_22044737|Você tem algo em mente.
common_voice_pt_22044738|Expressar a opinião de que a área não está desenvolvida
common_voice_pt_22044739|O garoto estava brincando com seu carro remoto.
common_voice_pt_22044740|Certamente cumpriria os requisitos do meu contrato.
common_voice_pt_22044742|Um linguado de pedra é a definição de livro de camuflagem eficaz.
common_voice_pt_22044807|Como você pode dizer isso no funeral?
common_voice_pt_22044808|Existe uma multidão na rua?
common_voice_pt_22044809|Carta de Sangue e Ferro
common_voice_pt_22044811|À direita ou vice-versa, em casa há dinheiro.
common_voice_pt_22044816|Fechar o firefox
common_voice_pt_22044872|O aplicativo foi baixado.
common_voice_pt_22044873|Você acredita em superpopulação?
common_voice_pt_22044874|Revise as declarações fiscais com vista à sua apresentação.
common_voice_pt_22044875|Um homem corpulento está de pé ao lado de um prédio.
common_voice_pt_22044877|Eu deixei no escritório.
common_voice_pt_22044919|Nove homens foram contratados para cavar as ruínas.
common_voice_pt_22044920|Em caso de transferência bancária, o recebimento da transação deve ser anexado à solicitação.
common_voice_pt_22044922|Enquanto observavam as ondas batendo umas nas outras, Alice pensou em casa.
